RandRep,Animal,Gen,Treatment,Treat,Line,Vial,Ind,MD,multiout,Index,Trait,Score
1,1359,6,S,1,36,2,2,0.984300865526884,0,CS,1,1218.41445238382
1,1359,6,S,1,36,2,2,0.984300865526884,0,ILD2.5,5,0.505197771274899
1,1360,6,S,1,36,2,3,2.62511851958348,0,CS,1,1208.91172364054
1,1360,6,S,1,36,2,3,2.62511851958348,0,ILD2.5,5,0.513530531167635
1,1361,6,S,1,36,2,4,3.18107159341965,0,CS,1,1215.45373329377
1,1361,6,S,1,36,2,4,3.18107159341965,0,ILD2.5,5,0.507896259306932
1,1362,6,S,1,36,2,5,2.55911390512078,0,CS,1,1208.39664201968
1,1362,6,S,1,36,2,5,2.55911390512078,0,ILD2.5,5,0.51471139876674
1,1363,6,S,1,36,2,6,4.97612659968393,0,CS,1,1230.25489680436
1,1363,6,S,1,36,2,6,4.97612659968393,0,ILD2.5,5,0.50984775751723
1,4821,6,S,1,37,1,1,2.38310728884532,0,CS,1,1215.78634818969
1,4821,6,S,1,37,1,1,2.38310728884532,0,ILD2.5,5,0.499958336667859
1,4822,6,S,1,37,1,3,16.5695088240677,0,CS,1,1203.34349026184
1,4822,6,S,1,37,1,3,16.5695088240677,0,ILD2.5,5,0.503748067222219
1,4823,6,S,1,37,1,5,5.57977866803953,0,CS,1,1221.04427074169
1,4823,6,S,1,37,1,5,5.57977866803953,0,ILD2.5,5,0.505881914832217
1,4824,6,S,1,37,2,1,4.22900304968778,0,CS,1,1218.21599982196
1,4824,6,S,1,37,2,1,4.22900304968778,0,ILD2.5,5,0.495795505818429
1,4825,6,S,1,37,2,2,8.94084333226586,0,CS,1,1192.69312435717
1,4825,6,S,1,37,2,2,8.94084333226586,0,ILD2.5,5,0.49633584586712
1,4826,6,S,1,37,2,3,6.84331983073767,0,CS,1,1242.79917033194
1,4826,6,S,1,37,2,3,6.84331983073767,0,ILD2.5,5,0.492844715422583
1,4827,6,S,1,37,2,4,5.35356203012161,0,CS,1,1208.43544396141
1,4827,6,S,1,37,2,4,5.35356203012161,0,ILD2.5,5,0.500651211975517
1,4828,6,S,1,37,2,5,16.558166826562,0,CS,1,1191.94248556249
1,4828,6,S,1,37,2,5,16.558166826562,0,ILD2.5,5,0.499564708565599
1,4829,6,S,1,37,2,6,2.18054583411123,0,CS,1,1230.36372219311
1,4829,6,S,1,37,2,6,2.18054583411123,0,ILD2.5,5,0.50887024612386
1,60,6,S,1,38,1,2,4.98781457368135,0,CS,1,1180.79972899725
1,60,6,S,1,38,1,2,4.98781457368135,0,ILD2.5,5,0.511076377588581
1,61,6,S,1,38,1,3,4.84557050714567,0,CS,1,1185.07655636437
1,61,6,S,1,38,1,3,4.84557050714567,0,ILD2.5,5,0.513527956768045
1,62,6,S,1,38,1,4,6.19306706310023,0,CS,1,1154.53193979205
1,62,6,S,1,38,1,4,6.19306706310023,0,ILD2.5,5,0.503605809925705
1,63,6,S,1,38,1,5,13.1573526525317,0,CS,1,1111.6002478909
1,63,6,S,1,38,1,5,13.1573526525317,0,ILD2.5,5,0.509739036225416
1,64,6,S,1,38,1,6,2.70164583382477,0,CS,1,1178.59313496124
1,64,6,S,1,38,1,6,2.70164583382477,0,ILD2.5,5,0.508608417676367
1,65,6,S,1,38,2,1,1.79264770828396,0,CS,1,1202.86029483431
1,65,6,S,1,38,2,1,1.79264770828396,0,ILD2.5,5,0.513356864207418
1,66,6,S,1,38,2,3,2.6374845683789,0,CS,1,1196.08314463873
1,66,6,S,1,38,2,3,2.6374845683789,0,ILD2.5,5,0.513461058592431
1,67,6,S,1,38,2,4,2.23554603765168,0,CS,1,1225.35464254231
1,67,6,S,1,38,2,4,2.23554603765168,0,ILD2.5,5,0.50236618446384
1,68,6,S,1,38,2,5,4.57112849653586,0,CS,1,1190.22556218932
1,68,6,S,1,38,2,5,4.57112849653586,0,ILD2.5,5,0.502765804262979
1,3705,6,S,1,39,1,1,6.80119631772644,0,CS,1,1215.98346114483
1,3705,6,S,1,39,1,1,6.80119631772644,0,ILD2.5,5,0.508776167365825
1,3706,6,S,1,39,1,3,2.26029104633689,0,CS,1,1229.27476360838
1,3706,6,S,1,39,1,3,2.26029104633689,0,ILD2.5,5,0.503992812611167
1,3707,6,S,1,39,1,4,4.62964819252114,0,CS,1,1182.40132310856
1,3707,6,S,1,39,1,4,4.62964819252114,0,ILD2.5,5,0.500016682717797
1,3708,6,S,1,39,1,5,2.28725021943526,0,CS,1,1215.33827024047
1,3708,6,S,1,39,1,5,2.28725021943526,0,ILD2.5,5,0.513695252852393
1,3709,6,S,1,39,1,6,6.28621845329719,0,CS,1,1219.82904084502
1,3709,6,S,1,39,1,6,6.28621845329719,0,ILD2.5,5,0.518018129631849
1,3710,6,S,1,39,2,1,4.10895860887439,0,CS,1,1203.49204862812
1,3710,6,S,1,39,2,1,4.10895860887439,0,ILD2.5,5,0.502877866173569
1,3711,6,S,1,39,2,2,6.55798457551946,0,CS,1,1205.73721109627
1,3711,6,S,1,39,2,2,6.55798457551946,0,ILD2.5,5,0.51280224171984
1,3712,6,S,1,39,2,3,4.73031861256815,0,CS,1,1174.26355171609
1,3712,6,S,1,39,2,3,4.73031861256815,0,ILD2.5,5,0.506599953937722
1,3713,6,S,1,39,2,4,8.84401999813758,0,CS,1,1191.62484775107
1,3713,6,S,1,39,2,4,8.84401999813758,0,ILD2.5,5,0.517555681973755
1,3714,6,S,1,39,2,5,2.88657954312198,0,CS,1,1198.32679645875
1,3714,6,S,1,39,2,5,2.88657954312198,0,ILD2.5,5,0.512630370663377
1,3715,6,S,1,39,2,6,5.12965711266165,0,CS,1,1200.6100301282
1,3715,6,S,1,39,2,6,5.12965711266165,0,ILD2.5,5,0.514774338909677
1,1180,6,S,1,40,1,1,13.4767087318725,0,CS,1,1203.89359072044
1,1180,6,S,1,40,1,1,13.4767087318725,0,ILD2.5,5,0.500989767824605
1,1181,6,S,1,40,1,2,5.70862822878013,0,CS,1,1207.97231388435
1,1181,6,S,1,40,1,2,5.70862822878013,0,ILD2.5,5,0.50295332679524
1,1182,6,S,1,40,1,3,7.43409873450892,0,CS,1,1172.59522238305
1,1182,6,S,1,40,1,3,7.43409873450892,0,ILD2.5,5,0.50614612832335
1,1183,6,S,1,40,1,4,2.23102013640916,0,CS,1,1205.7892758595
1,1183,6,S,1,40,1,4,2.23102013640916,0,ILD2.5,5,0.506362010586209
1,1184,6,S,1,40,1,5,2.62046828679595,0,CS,1,1196.60733371942
1,1184,6,S,1,40,1,5,2.62046828679595,0,ILD2.5,5,0.515498637450029
1,1185,6,S,1,40,1,6,6.06200531050618,0,CS,1,1212.32843001482
1,1185,6,S,1,40,1,6,6.06200531050618,0,ILD2.5,5,0.51583957316869
1,1186,6,S,1,40,2,1,7.54875837624747,0,CS,1,1237.44719303716
1,1186,6,S,1,40,2,1,7.54875837624747,0,ILD2.5,5,0.506539045042926
1,1187,6,S,1,40,2,2,3.45931033191783,0,CS,1,1220.21163920216
1,1187,6,S,1,40,2,2,3.45931033191783,0,ILD2.5,5,0.506914001700431
1,1188,6,S,1,40,2,3,2.93725119335847,0,CS,1,1212.79081277669
1,1188,6,S,1,40,2,3,2.93725119335847,0,ILD2.5,5,0.509657162013249
1,1189,6,S,1,40,2,4,4.17444668014296,0,CS,1,1195.78472607368
1,1189,6,S,1,40,2,4,4.17444668014296,0,ILD2.5,5,0.51894607060262
1,1190,6,S,1,40,2,5,2.5095374746802,0,CS,1,1204.72698613051
1,1190,6,S,1,40,2,5,2.5095374746802,0,ILD2.5,5,0.514257926548678
1,1191,6,S,1,40,2,6,5.87647130417227,0,CS,1,1196.20158093116
1,1191,6,S,1,40,2,6,5.87647130417227,0,ILD2.5,5,0.516105376240172
1,1387,6,S,1,41,1,1,4.13811817737962,0,CS,1,1206.01114791236
1,1387,6,S,1,41,1,1,4.13811817737962,0,ILD2.5,5,0.496610861489689
1,1388,6,S,1,41,1,2,17.9668434290485,0,CS,1,1099.6613620161
1,1388,6,S,1,41,1,2,17.9668434290485,0,ILD2.5,5,0.514210144274513
1,1389,6,S,1,41,1,3,8.66432969738583,0,CS,1,1159.45859012826
1,1389,6,S,1,41,1,3,8.66432969738583,0,ILD2.5,5,0.496894883220239
1,1390,6,S,1,41,1,4,7.05655723091379,0,CS,1,1180.52257731716
1,1390,6,S,1,41,1,4,7.05655723091379,0,ILD2.5,5,0.509120798939694
1,1391,6,S,1,41,1,6,6.33431890591838,0,CS,1,1207.95741278867
1,1391,6,S,1,41,1,6,6.33431890591838,0,ILD2.5,5,0.511605817491386
1,1392,6,S,1,41,2,1,12.6271403955486,0,CS,1,1169.88707907121
1,1392,6,S,1,41,2,1,12.6271403955486,0,ILD2.5,5,0.50478954694377
1,1393,6,S,1,41,2,2,3.90909564406047,0,CS,1,1184.43272873088
1,1393,6,S,1,41,2,2,3.90909564406047,0,ILD2.5,5,0.511697862711277
1,1394,6,S,1,41,2,3,5.0944801939677,0,CS,1,1173.68413316549
1,1394,6,S,1,41,2,3,5.0944801939677,0,ILD2.5,5,0.502579171273293
1,1395,6,S,1,41,2,4,6.81020092835257,0,CS,1,1190.46694853555
1,1395,6,S,1,41,2,4,6.81020092835257,0,ILD2.5,5,0.49932278031048
1,1396,6,S,1,41,2,5,6.94659117347285,0,CS,1,1181.92733373174
1,1396,6,S,1,41,2,5,6.94659117347285,0,ILD2.5,5,0.51000271254405
1,1397,6,S,1,41,2,6,7.7636470730729,0,CS,1,1193.94555989793
1,1397,6,S,1,41,2,6,7.7636470730729,0,ILD2.5,5,0.503756917610697
1,201,6,S,1,42,1,1,14.0366023821427,0,CS,1,1225.68266692484
1,201,6,S,1,42,1,1,14.0366023821427,0,ILD2.5,5,0.520642107601674
1,202,6,S,1,42,1,2,20.9233420676332,0,CS,1,1178.41484866559
1,202,6,S,1,42,1,2,20.9233420676332,0,ILD2.5,5,0.504466101737544
1,203,6,S,1,42,1,3,2.07389307246884,0,CS,1,1196.64661078829
1,203,6,S,1,42,1,3,2.07389307246884,0,ILD2.5,5,0.514067262831012
1,204,6,S,1,42,1,4,12.6288994008607,0,CS,1,1182.90536862046
1,204,6,S,1,42,1,4,12.6288994008607,0,ILD2.5,5,0.486103989930791
1,205,6,S,1,42,1,5,8.11890103466093,0,CS,1,1195.109664889
1,205,6,S,1,42,1,5,8.11890103466093,0,ILD2.5,5,0.514383855175838
1,206,6,S,1,42,1,6,6.01714060629235,0,CS,1,1173.80407223693
1,206,6,S,1,42,1,6,6.01714060629235,0,ILD2.5,5,0.492715707892305
1,207,6,S,1,42,2,1,9.09379628147545,0,CS,1,1161.77287893211
1,207,6,S,1,42,2,1,9.09379628147545,0,ILD2.5,5,0.516348902014319
1,208,6,S,1,42,2,2,4.85611038176308,0,CS,1,1163.26570959136
1,208,6,S,1,42,2,2,4.85611038176308,0,ILD2.5,5,0.496133743538051
1,209,6,S,1,42,2,3,7.07010270850009,0,CS,1,1174.03170504226
1,209,6,S,1,42,2,3,7.07010270850009,0,ILD2.5,5,0.505755905366946
1,210,6,S,1,42,2,4,10.1085354300349,0,CS,1,1193.12195520826
1,210,6,S,1,42,2,4,10.1085354300349,0,ILD2.5,5,0.496036073363491
1,211,6,S,1,42,2,5,5.36604546016,0,CS,1,1173.89248040676
1,211,6,S,1,42,2,5,5.36604546016,0,ILD2.5,5,0.501722125795728
1,750,6,B,3,1,1,1,10.9039599420955,0,CS,1,1200.12564157072
1,750,6,B,3,1,1,1,10.9039599420955,0,ILD2.5,5,0.511221117357001
1,751,6,B,3,1,1,2,4.0696166182422,0,CS,1,1228.98946745328
1,751,6,B,3,1,1,2,4.0696166182422,0,ILD2.5,5,0.505715116854268
1,752,6,B,3,1,1,3,5.02018426053116,0,CS,1,1229.1191064245
1,752,6,B,3,1,1,3,5.02018426053116,0,ILD2.5,5,0.504661980980617
1,753,6,B,3,1,1,4,8.5119360270058,0,CS,1,1228.25630694719
1,753,6,B,3,1,1,4,8.5119360270058,0,ILD2.5,5,0.509229116087937
1,754,6,B,3,1,1,5,6.05589523757238,0,CS,1,1232.12084544405
1,754,6,B,3,1,1,5,6.05589523757238,0,ILD2.5,5,0.507972406011273
1,755,6,B,3,1,1,6,10.4119953147134,0,CS,1,1219.05774177344
1,755,6,B,3,1,1,6,10.4119953147134,0,ILD2.5,5,0.494811915445057
1,756,6,B,3,1,2,2,11.7426760018952,0,CS,1,1239.8492739935
1,756,6,B,3,1,2,2,11.7426760018952,0,ILD2.5,5,0.507725342127583
1,757,6,B,3,1,2,3,1.5342491486701,0,CS,1,1213.39184840585
1,757,6,B,3,1,2,3,1.5342491486701,0,ILD2.5,5,0.503310706241278
1,758,6,B,3,1,2,4,12.5816746055973,0,CS,1,1233.79270724236
1,758,6,B,3,1,2,4,12.5816746055973,0,ILD2.5,5,0.495409390050943
1,759,6,B,3,1,2,5,8.93928731932455,0,CS,1,1240.53071080261
1,759,6,B,3,1,2,5,8.93928731932455,0,ILD2.5,5,0.497618643904339
1,760,6,B,3,1,2,6,10.1606517764074,0,CS,1,1212.97055016004
1,760,6,B,3,1,2,6,10.1606517764074,0,ILD2.5,5,0.509816497306126
1,2725,6,B,3,2,1,1,21.7128259888826,0,CS,1,1221.46778735894
1,2725,6,B,3,2,1,1,21.7128259888826,0,ILD2.5,5,0.497339753017352
1,2726,6,B,3,2,1,3,13.4346005055322,0,CS,1,1183.8648571522
1,2726,6,B,3,2,1,3,13.4346005055322,0,ILD2.5,5,0.511368221668539
1,2727,6,B,3,2,1,4,6.93289962630945,0,CS,1,1194.96034336802
1,2727,6,B,3,2,1,4,6.93289962630945,0,ILD2.5,5,0.504925540481861
1,2728,6,B,3,2,1,5,3.11430558810238,0,CS,1,1168.67465294856
1,2728,6,B,3,2,1,5,3.11430558810238,0,ILD2.5,5,0.507925821583121
1,2729,6,B,3,2,2,1,3.33806873383799,0,CS,1,1173.15225875511
1,2729,6,B,3,2,2,1,3.33806873383799,0,ILD2.5,5,0.504800338594444
1,2730,6,B,3,2,2,2,8.4207217476593,0,CS,1,1182.03891644903
1,2730,6,B,3,2,2,2,8.4207217476593,0,ILD2.5,5,0.507517479334219
1,2731,6,B,3,2,2,3,3.31275622502631,0,CS,1,1194.12068997326
1,2731,6,B,3,2,2,3,3.31275622502631,0,ILD2.5,5,0.50173613893074
1,2732,6,B,3,2,2,5,6.50679372205855,0,CS,1,1164.33166332545
1,2732,6,B,3,2,2,5,6.50679372205855,0,ILD2.5,5,0.503718164115538
1,2733,6,B,3,2,2,6,4.65646859027004,0,CS,1,1170.81101995345
1,2733,6,B,3,2,2,6,4.65646859027004,0,ILD2.5,5,0.498907995575426
1,5127,6,B,3,3,1,1,11.7372473230043,0,CS,1,1183.92999042266
1,5127,6,B,3,3,1,1,11.7372473230043,0,ILD2.5,5,0.480580295096322
1,5128,6,B,3,3,1,2,4.2777977535737,0,CS,1,1227.03445573282
1,5128,6,B,3,3,1,2,4.2777977535737,0,ILD2.5,5,0.495854291198165
1,5129,6,B,3,3,1,3,4.32489587829502,0,CS,1,1202.15242146927
1,5129,6,B,3,3,1,3,4.32489587829502,0,ILD2.5,5,0.495353485814996
1,5130,6,B,3,3,1,5,6.64511589157639,0,CS,1,1209.38423266645
1,5130,6,B,3,3,1,5,6.64511589157639,0,ILD2.5,5,0.500047166567808
1,5131,6,B,3,3,1,6,5.60099930749469,0,CS,1,1245.77811471831
1,5131,6,B,3,3,1,6,5.60099930749469,0,ILD2.5,5,0.500461312589805
1,5132,6,B,3,3,2,1,10.3135400939618,0,CS,1,1208.5340063252
1,5132,6,B,3,3,2,1,10.3135400939618,0,ILD2.5,5,0.494447799840826
1,5133,6,B,3,3,2,2,10.2446854002826,0,CS,1,1191.60629217688
1,5133,6,B,3,3,2,2,10.2446854002826,0,ILD2.5,5,0.487537031892988
1,5134,6,B,3,3,2,3,2.05618217710919,0,CS,1,1201.56629261791
1,5134,6,B,3,3,2,3,2.05618217710919,0,ILD2.5,5,0.50590572936968
1,5135,6,B,3,3,2,4,1.93780532812189,0,CS,1,1189.76122721232
1,5135,6,B,3,3,2,4,1.93780532812189,0,ILD2.5,5,0.498672641594668
1,5136,6,B,3,3,2,5,9.79008448156072,0,CS,1,1157.3366935435
1,5136,6,B,3,3,2,5,9.79008448156072,0,ILD2.5,5,0.492374360226079
1,5137,6,B,3,3,2,6,1.89710718794445,0,CS,1,1202.60920040089
1,5137,6,B,3,3,2,6,1.89710718794445,0,ILD2.5,5,0.49890368976591
1,5590,6,B,3,4,2,1,3.35660048500408,0,CS,1,1223.50525585757
1,5590,6,B,3,4,2,1,3.35660048500408,0,ILD2.5,5,0.502972211061976
1,5591,6,B,3,4,2,2,2.86472222416707,0,CS,1,1203.84282842718
1,5591,6,B,3,4,2,2,2.86472222416707,0,ILD2.5,5,0.515452700435601
1,5592,6,B,3,4,2,5,5.26009117885127,0,CS,1,1222.29047284186
1,5592,6,B,3,4,2,5,5.26009117885127,0,ILD2.5,5,0.511262055172736
1,5593,6,B,3,4,2,6,7.17778478380727,0,CS,1,1207.77490544481
1,5593,6,B,3,4,2,6,7.17778478380727,0,ILD2.5,5,0.511300927269073
1,5594,6,B,3,4,2,7,5.27432437773418,0,CS,1,1226.16602102289
1,5594,6,B,3,4,2,7,5.27432437773418,0,ILD2.5,5,0.506767799675493
1,5595,6,B,3,4,2,8,5.04423684047276,0,CS,1,1241.08115949137
1,5595,6,B,3,4,2,8,5.04423684047276,0,ILD2.5,5,0.51373006967928
1,5596,6,B,3,4,3,1,4.53460303493108,0,CS,1,1188.82107802459
1,5596,6,B,3,4,3,1,4.53460303493108,0,ILD2.5,5,0.51048152838693
1,5597,6,B,3,4,3,3,3.28502684545225,0,CS,1,1205.61390539794
1,5597,6,B,3,4,3,3,3.28502684545225,0,ILD2.5,5,0.511167405445454
1,5598,6,B,3,4,3,5,8.46248979203567,0,CS,1,1209.83350553334
1,5598,6,B,3,4,3,5,8.46248979203567,0,ILD2.5,5,0.514529390484948
1,5599,6,B,3,4,3,6,3.62272411596177,0,CS,1,1222.80406352685
1,5599,6,B,3,4,3,6,3.62272411596177,0,ILD2.5,5,0.515144269032167
1,5600,6,B,3,4,3,7,2.10467760626031,0,CS,1,1223.03720303186
1,5600,6,B,3,4,3,7,2.10467760626031,0,ILD2.5,5,0.510825664718588
1,5601,6,B,3,4,3,8,6.21136035396442,0,CS,1,1227.36637652423
1,5601,6,B,3,4,3,8,6.21136035396442,0,ILD2.5,5,0.505166296818426
1,704,6,B,3,5,1,1,5.07529570626339,0,CS,1,1216.21562415734
1,704,6,B,3,5,1,1,5.07529570626339,0,ILD2.5,5,0.505729093527027
1,705,6,B,3,5,1,2,11.2087116204578,0,CS,1,1203.40618431369
1,705,6,B,3,5,1,2,11.2087116204578,0,ILD2.5,5,0.486071278618532
1,706,6,B,3,5,1,3,3.44184889485061,0,CS,1,1202.08559502964
1,706,6,B,3,5,1,3,3.44184889485061,0,ILD2.5,5,0.51360703561102
1,707,6,B,3,5,1,4,1.58769897154563,0,CS,1,1214.2474578474
1,707,6,B,3,5,1,4,1.58769897154563,0,ILD2.5,5,0.508598449103541
1,708,6,B,3,5,1,5,4.80520101438318,0,CS,1,1182.62457647762
1,708,6,B,3,5,1,5,4.80520101438318,0,ILD2.5,5,0.500938324420268
1,709,6,B,3,5,1,6,8.84907677067052,0,CS,1,1209.86078170635
1,709,6,B,3,5,1,6,8.84907677067052,0,ILD2.5,5,0.507615165664808
1,710,6,B,3,5,2,1,10.5265043310795,0,CS,1,1239.39402756167
1,710,6,B,3,5,2,1,10.5265043310795,0,ILD2.5,5,0.49840890874594
1,711,6,B,3,5,2,2,6.59068932514809,0,CS,1,1220.39028365701
1,711,6,B,3,5,2,2,6.59068932514809,0,ILD2.5,5,0.493622903597973
1,712,6,B,3,5,2,3,5.24364019396344,0,CS,1,1199.86128827923
1,712,6,B,3,5,2,3,5.24364019396344,0,ILD2.5,5,0.492061316125648
1,713,6,B,3,5,2,4,6.01676409065863,0,CS,1,1229.0547406668
1,713,6,B,3,5,2,4,6.01676409065863,0,ILD2.5,5,0.496265066437137
1,714,6,B,3,5,2,5,3.61127260854841,0,CS,1,1224.72708978141
1,714,6,B,3,5,2,5,3.61127260854841,0,ILD2.5,5,0.514886161840555
1,715,6,B,3,5,2,6,5.43783078541833,0,CS,1,1233.8962679253
1,715,6,B,3,5,2,6,5.43783078541833,0,ILD2.5,5,0.508931648564523
1,1558,6,B,3,6,1,1,1.20831691741426,0,CS,1,1185.2506532844
1,1558,6,B,3,6,1,1,1.20831691741426,0,ILD2.5,5,0.501704819273275
1,1559,6,B,3,6,1,2,5.70748665872231,0,CS,1,1201.88010124878
1,1559,6,B,3,6,1,2,5.70748665872231,0,ILD2.5,5,0.517680204885542
1,1560,6,B,3,6,1,3,3.85503125536768,0,CS,1,1199.37752373656
1,1560,6,B,3,6,1,3,3.85503125536768,0,ILD2.5,5,0.510229844381762
1,1561,6,B,3,6,1,4,2.46944982811638,0,CS,1,1178.48631727313
1,1561,6,B,3,6,1,4,2.46944982811638,0,ILD2.5,5,0.514862871569804
1,1562,6,B,3,6,1,5,3.79258971896223,0,CS,1,1203.64520427648
1,1562,6,B,3,6,1,5,3.79258971896223,0,ILD2.5,5,0.51352504591436
1,1563,6,B,3,6,1,6,1.586950789221,0,CS,1,1184.77470901058
1,1563,6,B,3,6,1,6,1.586950789221,0,ILD2.5,5,0.511881858730867
1,1564,6,B,3,6,2,1,0.387485422243585,0,CS,1,1195.32087742162
1,1564,6,B,3,6,2,1,0.387485422243585,0,ILD2.5,5,0.509092838742762
1,1565,6,B,3,6,2,2,2.03109713367932,0,CS,1,1210.36486693521
1,1565,6,B,3,6,2,2,2.03109713367932,0,ILD2.5,5,0.508244423760661
1,1566,6,B,3,6,2,3,10.0158104038548,0,CS,1,1189.45720580626
1,1566,6,B,3,6,2,3,10.0158104038548,0,ILD2.5,5,0.507898266125016
1,1567,6,B,3,6,2,4,0.931484390009671,0,CS,1,1207.69320975522
1,1567,6,B,3,6,2,4,0.931484390009671,0,ILD2.5,5,0.510731646753995
1,1568,6,B,3,6,2,5,7.40986085225503,0,CS,1,1189.71341086834
1,1568,6,B,3,6,2,5,7.40986085225503,0,ILD2.5,5,0.511293944497058
1,1569,6,B,3,6,2,6,7.19279392539534,0,CS,1,1198.19048754546
1,1569,6,B,3,6,2,6,7.19279392539534,0,ILD2.5,5,0.509968435321235
1,2354,6,B,3,7,1,2,3.71232183308888,0,CS,1,1208.35885030528
1,2354,6,B,3,7,1,2,3.71232183308888,0,ILD2.5,5,0.509995598838712
1,2355,6,B,3,7,1,4,7.40278749467897,0,CS,1,1207.26200783241
1,2355,6,B,3,7,1,4,7.40278749467897,0,ILD2.5,5,0.490469142518927
1,2356,6,B,3,7,1,5,2.86266823797329,0,CS,1,1223.85983220664
1,2356,6,B,3,7,1,5,2.86266823797329,0,ILD2.5,5,0.511441752800605
1,2357,6,B,3,7,1,6,16.273736664939,0,CS,1,1218.7989534328
1,2357,6,B,3,7,1,6,16.273736664939,0,ILD2.5,5,0.482741774235239
1,2358,6,B,3,7,2,1,14.0503332067355,0,CS,1,1125.51124186102
1,2358,6,B,3,7,2,1,14.0503332067355,0,ILD2.5,5,0.508194962655401
1,2359,6,B,3,7,2,4,2.86305842865876,0,CS,1,1224.95269749942
1,2359,6,B,3,7,2,4,2.86305842865876,0,ILD2.5,5,0.507472445178026
1,2360,6,B,3,7,2,5,2.02791913607669,0,CS,1,1201.1088395497
1,2360,6,B,3,7,2,5,2.02791913607669,0,ILD2.5,5,0.506005329787411
1,2781,6,B,3,8,1,1,8.28580020519302,0,CS,1,1194.46557087259
1,2781,6,B,3,8,1,1,8.28580020519302,0,ILD2.5,5,0.487340449209883
1,2782,6,B,3,8,1,2,1.03400505019329,0,CS,1,1207.34741386966
1,2782,6,B,3,8,1,2,1.03400505019329,0,ILD2.5,5,0.504391719780688
1,2783,6,B,3,8,1,3,1.78747335403893,0,CS,1,1225.66589611071
1,2783,6,B,3,8,1,3,1.78747335403893,0,ILD2.5,5,0.511389542411376
1,2784,6,B,3,8,1,5,8.89320201536502,0,CS,1,1142.55892140794
1,2784,6,B,3,8,1,5,8.89320201536502,0,ILD2.5,5,0.496958710441861
1,2785,6,B,3,8,1,6,2.13151941221374,0,CS,1,1223.03465927085
1,2785,6,B,3,8,1,6,2.13151941221374,0,ILD2.5,5,0.510020026295877
1,2786,6,B,3,8,2,2,6.40212599970947,0,CS,1,1188.09726500447
1,2786,6,B,3,8,2,2,6.40212599970947,0,ILD2.5,5,0.503234400762109
1,2787,6,B,3,8,2,3,2.91227562271005,0,CS,1,1184.07253906919
1,2787,6,B,3,8,2,3,2.91227562271005,0,ILD2.5,5,0.510520944341905
1,2788,6,B,3,8,2,4,8.04209451304805,0,CS,1,1140.45936164142
1,2788,6,B,3,8,2,4,8.04209451304805,0,ILD2.5,5,0.513985906452436
1,2789,6,B,3,8,2,5,3.50787334113929,0,CS,1,1177.21658537793
1,2789,6,B,3,8,2,5,3.50787334113929,0,ILD2.5,5,0.507671115486872
1,4134,6,B,3,9,1,1,14.8872228996841,0,CS,1,1212.35345047922
1,4134,6,B,3,9,1,1,14.8872228996841,0,ILD2.5,5,0.486795454218059
1,4135,6,B,3,9,1,3,8.48167534440524,0,CS,1,1212.81573208793
1,4135,6,B,3,9,1,3,8.48167534440524,0,ILD2.5,5,0.504272789808031
1,4136,6,B,3,9,1,4,6.75949197114538,0,CS,1,1215.64267410744
1,4136,6,B,3,9,1,4,6.75949197114538,0,ILD2.5,5,0.510096023222737
1,4137,6,B,3,9,1,5,6.52059432938279,0,CS,1,1208.045896847
1,4137,6,B,3,9,1,5,6.52059432938279,0,ILD2.5,5,0.51268825377864
1,4138,6,B,3,9,1,6,4.32162373872044,0,CS,1,1224.24852233704
1,4138,6,B,3,9,1,6,4.32162373872044,0,ILD2.5,5,0.509749100484976
1,4139,6,B,3,9,2,1,5.02388597219971,0,CS,1,1181.66050774135
1,4139,6,B,3,9,2,1,5.02388597219971,0,ILD2.5,5,0.507034171114992
1,4140,6,B,3,9,2,2,8.03289839634663,0,CS,1,1140.3190586654
1,4140,6,B,3,9,2,2,8.03289839634663,0,ILD2.5,5,0.504037901585317
1,4141,6,B,3,9,2,3,5.09400865673469,0,CS,1,1201.51561695126
1,4141,6,B,3,9,2,3,5.09400865673469,0,ILD2.5,5,0.519870024917115
1,4142,6,B,3,9,2,4,8.09616525565855,0,CS,1,1197.27004287067
1,4142,6,B,3,9,2,4,8.09616525565855,0,ILD2.5,5,0.507346124874517
1,4143,6,B,3,9,2,5,6.73189433541687,0,CS,1,1210.77046177676
1,4143,6,B,3,9,2,5,6.73189433541687,0,ILD2.5,5,0.505308672926946
1,4144,6,B,3,9,2,6,5.92680877193085,0,CS,1,1200.06712775207
1,4144,6,B,3,9,2,6,5.92680877193085,0,ILD2.5,5,0.50350608907459
1,1764,6,B,3,10,1,2,2.80898976250832,0,CS,1,1190.66629339299
1,1764,6,B,3,10,1,2,2.80898976250832,0,ILD2.5,5,0.495843770227678
1,1765,6,B,3,10,1,3,4.63805319804978,0,CS,1,1188.51662915492
1,1765,6,B,3,10,1,3,4.63805319804978,0,ILD2.5,5,0.499797158640118
1,1766,6,B,3,10,1,4,2.28643032378688,0,CS,1,1226.14372911353
1,1766,6,B,3,10,1,4,2.28643032378688,0,ILD2.5,5,0.508302460815948
1,1767,6,B,3,10,1,5,2.9437492402723,0,CS,1,1223.59098104263
1,1767,6,B,3,10,1,5,2.9437492402723,0,ILD2.5,5,0.507868683147876
1,1768,6,B,3,10,1,6,2.15072347430162,0,CS,1,1194.37840644319
1,1768,6,B,3,10,1,6,2.15072347430162,0,ILD2.5,5,0.507176832641943
